+------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|start_time|finish_tim|          queue_name|exec_hostn|num_exec_p| num_slots|job_exit_s|    application_name|job_i|job_pend_t|job_run_ti|job_mem_us|job_swap_u|job_cpu_ti|
|   1143001|   1153001|          userdefine|  phas2999|1.0000000*|         1|      DONE|                   -| 3556|         0|     10000|         0|         0|0.0000000*|
|   1143001|   1153001|        hspice_short|  phas2974|2.0000000*|         2|      DONE|        hspice_short| 3559|         0|     10000|    117198|    494292|4.0000000*|
|   1144001|   1153001|          cosim_long|  phas2257|4.0000000*|         4|      DONE|               cosim| 3563|         0|      9000|         0|         0|1.0000000*|
|    585001|   1153001|        hspice_short|  phas2972|2.0000000*|         2|      DONE|        hspice_short| 1821|         0|    568000|    223302|    587064|1125.0000*|
|   1038001|   1154001|     star-rcxt_short|  phas0697|1.0000000*|         1|      DONE|     star-rcxt_short| 3168|         0|    116000|   1864774|   3064772|31.000000*|
|   1137001|   1155001|               fspro|  chas2515|1.0000000*|         1|      DONE|               fspro| 3507|         0|     18000|    325390|    824980|15.000000*|
|   1090001|   1156001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 3329|         0|     66000|     95257|    847424|1.0000000*|
|   1103001|   1157001|           fss_short|  chas1589|1.0000000*|         1|      DONE|           fss_short| 3385|         0|     54000|     97673|    538840|51.000000*|
|   1143001|   1158001|               fspro|  chas2709|1.0000000*|         1|      DONE|               fspro| 3558|         0|     15000|    306392|    809628|14.000000*|
|    903001|   1160001|       fsspice_short|  chas2522|1.0000000*|         1|      DONE|       fsspice_short| 2814|         0|    257000|    690578|   1498956|253.00000*|
|   1126001|   1160001|             slsiopc|  phas4005|4.0000000*|         4|      DONE|             slsiopc| 3501|         0|     34000|     28152|    190564|0.0000000*|
|    605001|   1160001|        hspice_short|  phas2978|2.0000000*|         2|      DONE|        hspice_short| 1900|         0|    555000|    219635|    587072|1099.0000*|
|   1061001|   1160001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3232|         0|     99000|    151042|    902172|10.000000*|
|   1063001|   1161001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3234|         0|     98000|    186170|    936384|13.000000*|
|    765001|   1161001|              fss_cm|  chas2473|1.0000000*|         1|      DONE|              fss_cm| 2359|         0|    396000|   1400134|   1913652|392.00000*|
|   1063001|   1161001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3235|         0|     98000|    190455|    941596|16.000000*|
|   1063001|   1161001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3233|         0|     98000|    159965|    911180|11.000000*|
|   1096001|   1162001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 3331|         0|     66000|     95285|    847432|1.0000000*|
|   1137001|   1162001|              fss_mt|  chas2837|4.0000000*|         4|      DONE|              fss_mt| 3528|         0|     25000|    143172|    752028|20.000000*|
|   1096001|   1162001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 3330|         0|     66000|     95257|    847428|1.0000000*|
|   1144001|   1162001|               fspro|  chas2460|1.0000000*|         1|      DONE|               fspro| 3564|         0|     18000|    294796|    794268|16.000000*|
|    540001|   1162001|  verilog_regression|  dhas0324|1.0000000*|         1|      DONE|  verilog_regression| 1720|         0|    622000|  14015904|  14380920|573.00000*|
|   1063001|   1162001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3236|         0|     99000|    163383|    914628|12.000000*|
|   1063001|   1163001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3238|         0|    100000|    162959|    912228|13.000000*|
|   1083001|   1163001|           fss_short|  chas1653|1.0000000*|         1|      DONE|           fss_short| 3286|         0|     80000|    169656|    963920|76.000000*|
|   1156001|   1164001|        hspice_short|  phas2994|2.0000000*|         2|      DONE|        hspice_short| 3569|         0|      8000|    134235|    493068|4.0000000*|
|   1063001|   1164001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3240|         0|    101000|    153135|    904276|12.000000*|
|   1063001|   1164001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3237|         0|    101000|    175458|    925644|17.000000*|
|   1101001|   1165001|              caldrc|  phas2226|4.0000000*|         4|      DONE|              caldrc| 3358|         0|     64000|    341681|   5738088|25.000000*|
|   1085001|   1165001|           fss_short|  chas1642|1.0000000*|         1|      DONE|           fss_short| 3306|         0|     80000|    166112|    806936|73.000000*|
|    998001|   1165001|     star-rcxt_short|  phas0680|1.0000000*|         1|      DONE|     star-rcxt_short| 3092|         0|    167000|     90192|    995560|29.000000*|
|   1063001|   1165001|           sischarac|  phas3422|1.0000000*|         1|      DONE|                   -| 3239|         0|    102000|    174510|    925684|16.000000*|
|   1156001|   1166001|                 gtb|  chas1527|1.0000000*|         1|      DONE|                 gtb| 3575|         0|     10000|     15433|     33848|0.0000000*|
|   1156001|   1166001|           fss_short|  chas1588|1.0000000*|         1|      DONE|           fss_short| 3572|         0|     10000|    137420|    895392|5.0000000*|
|    722001|   1166001|     verilog_compile|  phas2656|1.0000000*|         1|      DONE|     verilog_compile| 2189|         0|    444000|   2152561|   2309796|258.00000*|
|   1140001|   1167001|               fspro|  chas1646|1.0000000*|         1|      DONE|               fspro| 3538|         0|     27000|    254424|    752152|16.000000*|
|   1158001|   1167001|          cosim_long|  phas2257|4.0000000*|         4|      DONE|               cosim| 3585|         0|      9000|         0|         0|1.0000000*|
|   1158001|   1167001|          cosim_long|  phas2256|4.0000000*|         4|      DONE|               cosim| 3584|         0|      9000|         0|         0|1.0000000*|
|   1050001|   1167001|     star-rcxt_short|  phas3545|1.0000000*|         1|      DONE|     star-rcxt_short| 3201|         0|    117000|   3112324|   4546664|32.000000*|
|   1050001|   1167001|           fss_short|  chas1662|1.0000000*|         1|      DONE|           fss_short| 3195|         0|    117000|    193891|    688028|90.0000000|
|   1067001|   1168001|           star-rcxt|  phas0817|1.0000000*|         1|      DONE|           star-rcxt| 3255|         0|    101000|   3564080|   8623532|24.000000*|
|   1160001|   1168001|        hspice_short|  phas2982|2.0000000*|         2|      DONE|        hspice_short| 3591|         0|      8000|    125511|    496340|5.0000000*|
|   1067001|   1168001|           star-rcxt|  phas3531|1.0000000*|         1|      DONE|           star-rcxt| 3256|         0|    101000|    530316|   1788908|23.000000*|
|    397001|   1169001|       fsspice_short|  chas1665|1.0000000*|         1|      DONE|       fsspice_short| 1291|         0|    772000|    729730|   1209816|767.00000*|
|    845001|   1169001|              fss_cm|  chas1651|1.0000000*|         1|      DONE|              fss_cm| 2594|         0|    324000|   1104122|   1605460|320.00000*|
|   1050001|   1169001|     star-rcxt_short|  phas3518|1.0000000*|         1|      DONE|     star-rcxt_short| 3202|         0|    119000|    139160|    884152|27.000000*|
|   1083001|   1170001|           fss_short|  chas1609|1.0000000*|         1|      DONE|           fss_short| 3287|         0|     87000|    183173|    961448|85.000000*|
|   1088001|   1171001|           fss_short|  chas2519|1.0000000*|         1|      DONE|           fss_short| 3321|         0|     83000|    173790|    971880|80.000000*|
|   1137001|   1171001|             slsiopc|  phas4005|4.0000000*|         4|      DONE|             slsiopc| 3503|         0|     34000|     28140|    190568|0.0000000*|
|   1137001|   1171001|             slsiopc|  phas4005|4.0000000*|         4|      DONE|             slsiopc| 3502|         0|     34000|     28148|    190564|0.0000000*|
|   1156001|   1172001|       verilog_debug|  phas2602|1.0000000*|         1|      DONE|verilog_regression_debug| 3577|         0|     16000|     27798|    291240|11.000000*|
|   1162001|   1172001|           fss_short|  chas1601|1.0000000*|         1|      DONE|           fss_short| 3600|         0|     10000|     54893|    490176|5.0000000*|
|    690001|   1172001|        hspice_short|  phas2976|2.0000000*|         2|      DONE|        hspice_short| 2123|         0|    482000|    212281|    587584|943.00000*|
|   1038001|   1172001|     star-rcxt_short|  dhas0316|1.0000000*|         1|      DONE|     star-rcxt_short| 3172|         0|    134000|   2572297|   3632668|30.000000*|
|   1038001|   1172001|     star-rcxt_short|  phas1148|1.0000000*|         1|      DONE|     star-rcxt_short| 3169|         0|    134000|    865044|   2170944|30.000000*|
|    505001|   1173001|  verilog_regression|  phas2491|1.0000000*|         1|      DONE|  verilog_regression| 1593|         0|    668000|  14010470|  14380904|578.00000*|
|    745001|   1173001|           fss_short|  chas1590|1.0000000*|         1|      DONE|           fss_short| 2318|         0|    428000|    175907|    658564|423.00000*|
|    534001|   1174001|        hspice_short|  phas2958|2.0000000*|         2|      DONE|        hspice_short| 1698|         0|    640000|    216498|    587080|1254.0000*|
|      4001|   1176001|              icc_mt|  chas1810|4.0000000*|         4|      DONE|              icc_mt|   16|         0|   1172000|  10259336|  11383704|386.00000*|
|   1003001|   1180001|           sischarac|  phas3412|1.0000000*|         1|      DONE|                   -| 3111|         0|    177000|    295409|   1046716|39.000000*|
|   1101001|   1182001|       verilog_short|  phas2663|1.0000000*|         1|      DONE|   verilog_short_mem| 3372|         0|     81000|   6776767|   7139356|27.000000*|
|   1174001|   1182001|        hspice_short|  phas2991|2.0000000*|         2|      DONE|        hspice_short| 3608|         0|      8000|         0|         0|4.0000000*|
|   1174001|   1183001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 3610|         0|      9000|     98401|    568996|2.0000000*|
|   1174001|   1183001|           fss_short|  chas1601|1.0000000*|         1|      DONE|           fss_short| 3612|         0|      9000|     96671|    528864|4.0000000*|
|    617001|   1183001|        hspice_short|  phas2973|2.0000000*|         2|      DONE|        hspice_short| 1920|         0|    566000|    217877|    587068|1118.0000*|
|   1156001|   1184001|            zebu_com|  psky0980|4.0000000*|         4|      DONE|                   -| 3568|         0|     28000|     19426|    713596|0.0000000*|
|    170001|   1184001|           fss_short|  chas1596|1.0000000*|         1|      DONE|           fss_short|  540|         0|   1014000|   1412416|   1781928|994.00000*|
|    965001|   1184001|           fss_short|  chas1597|1.0000000*|         1|      DONE|           fss_short| 2997|         0|    219000|    161978|    656628|213.00000*|
|    670001|   1184001|        hspice_short|  phas2967|2.0000000*|         2|      DONE|        hspice_short| 2060|         0|    514000|    212632|    587584|1005.0000*|
|    879001|   1184001|       fsspice_short|  chas2484|1.0000000*|         1|      DONE|       fsspice_short| 2690|         0|    305000|    692563|   1500348|303.00000*|
